番号区画コード,MA,番号,市外局番,市内局番,事業者,使用状況,備考
426,大野,077986,0779,86,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
426,大野,077987,0779,87,西日本電信電話株式会社,使用中,
426,大野,077988,0779,88,西日本電信電話株式会社,使用中,
426,大野,077989,0779,89,西日本電信電話株式会社,使用中,
428,神戸,078200,078,200,西日本電信電話株式会社,使用中,
428,神戸,078201,078,201,株式会社オプテージ,使用中,
428,神戸,078202,078,202,株式会社オプテージ,使用中,
428,神戸,078203,078,203,株式会社オプテージ,使用中,
428,神戸,078204,078,204,,未使用,
428,神戸,078205,078,205,,未使用,
428,神戸,078206,078,206,,未使用,
428,神戸,078207,078,207,,未使用,
428,神戸,078208,078,208,,未使用,
428,神戸,078209,078,209,,未使用,
428,神戸,078210,078,210,,未使用,
428,神戸,078211,078,211,,未使用,
428,神戸,078212,078,212,,未使用,
428,神戸,078213,078,213,,未使用,
428,神戸,078214,078,214,,未使用,
428,神戸,078215,078,215,,未使用,
428,神戸,078216,078,216,,未使用,
428,神戸,078217,078,217,,未使用,
428,神戸,078218,078,218,,未使用,
428,神戸,078219,078,219,株式会社オプテージ,使用中,
428,神戸,078220,078,220,株式会社オプテージ,使用中,
428,神戸,078221,078,221,西日本電信電話株式会社,使用中,
428,神戸,078222,078,222,西日本電信電話株式会社,使用中,
428,神戸,078223,078,223,株式会社オプテージ,使用中,
428,神戸,078224,078,224,株式会社オプテージ,使用中,
428,神戸,078225,078,225,,未使用,
428,神戸,078226,078,226,,未使用,
428,神戸,078227,078,227,,未使用,
428,神戸,078228,078,228,,未使用,
428,神戸,078229,078,229,,未使用,
428,神戸,078230,078,230,西日本電信電話株式会社,使用中,
428,神戸,078231,078,231,西日本電信電話株式会社,使用中,
428,神戸,078232,078,232,西日本電信電話株式会社,使用中,
428,神戸,078233,078,233,,未使用,
428,神戸,078234,078,234,,未使用,
428,神戸,078235,078,235,,未使用,
428,神戸,078236,078,236,,未使用,
428,神戸,078237,078,237,,未使用,
428,神戸,078238,078,238,,未使用,
428,神戸,078239,078,239,,未使用,
428,神戸,078240,078,240,,未使用,
428,神戸,078241,078,241,西日本電信電話株式会社,使用中,
428,神戸,078242,078,242,西日本電信電話株式会社,使用中,
428,神戸,078243,078,243,,未使用,
428,神戸,078244,078,244,,未使用,
428,神戸,078245,078,245,,未使用,
428,神戸,078246,078,246,,未使用,
428,神戸,078247,078,247,,未使用,
428,神戸,078248,078,248,,未使用,
428,神戸,078249,078,249,,未使用,
428,神戸,078250,078,250,,未使用,
428,神戸,078251,078,251,西日本電信電話株式会社,使用中,
428,神戸,078252,078,252,西日本電信電話株式会社,使用中,
428,神戸,078253,078,253,,未使用,
428,神戸,078254,078,254,,未使用,
428,神戸,078255,078,255,,未使用,
428,神戸,078256,078,256,,未使用,
428,神戸,078257,078,257,,未使用,
428,神戸,078258,078,258,,未使用,
428,神戸,078259,078,259,,未使用,
428,神戸,078260,078,260,,未使用,
428,神戸,078261,078,261,西日本電信電話株式会社,使用中,
428,神戸,078262,078,262,西日本電信電話株式会社,使用中,
428,神戸,078263,078,263,,未使用,
428,神戸,078264,078,264,,未使用,
428,神戸,078265,078,265,西日本電信電話株式会社,使用中,
428,神戸,078266,078,266,,未使用,
428,神戸,078267,078,267,,未使用,
428,神戸,078268,078,268,,未使用,
428,神戸,078269,078,269,,未使用,
428,神戸,078270,078,270,,未使用,
428,神戸,078271,078,271,西日本電信電話株式会社,使用中,
428,神戸,078272,078,272,西日本電信電話株式会社,使用中,
428,神戸,078273,078,273,,未使用,
428,神戸,078274,078,274,,未使用,
428,神戸,078275,078,275,ＫＤＤＩ株式会社,使用中,
428,神戸,078276,078,276,,未使用,
428,神戸,078277,078,277,ＫＤＤＩ株式会社,使用中,
428,神戸,078278,078,278,,未使用,
428,神戸,078279,078,279,,未使用,
428,神戸,078280,078,280,,未使用,
428,神戸,078281,078,281,,未使用,
428,神戸,078282,078,282,,未使用,
428,神戸,078283,078,283,,未使用,
428,神戸,078284,078,284,,未使用,
428,神戸,078285,078,285,,未使用,
428,神戸,078286,078,286,,未使用,
428,神戸,078287,078,287,,未使用,
428,神戸,078288,078,288,,未使用,
428,神戸,078289,078,289,,未使用,
428,神戸,078290,078,290,,未使用,
428,神戸,078291,078,291,西日本電信電話株式会社,使用中,
428,神戸,078292,078,292,,未使用,
428,神戸,078293,078,293,,未使用,
428,神戸,078294,078,294,,未使用,
428,神戸,078295,078,295,,未使用,
428,神戸,078296,078,296,,未使用,
428,神戸,078297,078,297,,未使用,
428,神戸,078298,078,298,,未使用,
428,神戸,078299,078,299,,未使用,
428,神戸,078300,078,300,,未使用,
428,神戸,078301,078,301,,未使用,
428,神戸,078302,078,302,西日本電信電話株式会社,使用中,
428,神戸,078303,078,303,西日本電信電話株式会社,使用中,
428,神戸,078304,078,304,西日本電信電話株式会社,使用中,
428,神戸,078305,078,305,,未使用,
428,神戸,078306,078,306,西日本電信電話株式会社,使用中,
428,神戸,078307,078,307,,未使用,
428,神戸,078308,078,308,,未使用,
428,神戸,078309,078,309,,未使用,
428,神戸,078310,078,310,,未使用,
428,神戸,078311,078,311,,未使用,
428,神戸,078312,078,312,,未使用,
428,神戸,078313,078,313,,未使用,
428,神戸,078314,078,314,,未使用,
428,神戸,078315,078,315,,未使用,
428,神戸,078316,078,316,,未使用,
428,神戸,078317,078,317,,未使用,
428,神戸,078318,078,318,,未使用,
428,神戸,078319,078,319,,未使用,
428,神戸,078320,078,320,,未使用,
428,神戸,078321,078,321,西日本電信電話株式会社,使用中,
428,神戸,078322,078,322,西日本電信電話株式会社,使用中,
428,神戸,078323,078,323,,未使用,
428,神戸,078324,078,324,,未使用,
428,神戸,078325,078,325,西日本電信電話株式会社,使用中,
428,神戸,078326,078,326,西日本電信電話株式会社,使用中,
428,神戸,078327,078,327,西日本電信電話株式会社,使用中,
428,神戸,078328,078,328,,未使用,
428,神戸,078329,078,329,,未使用,
428,神戸,078330,078,330,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
428,神戸,078331,078,331,西日本電信電話株式会社,使用中,
428,神戸,078332,078,332,西日本電信電話株式会社,使用中,
428,神戸,078333,078,333,西日本電信電話株式会社,使用中,
428,神戸,078334,078,334,西日本電信電話株式会社,使用中,
428,神戸,078335,078,335,西日本電信電話株式会社,使用中,
428,神戸,078336,078,336,エヌ・ティ・ティ・コミュニケーションズ株式会社,使用中,
428,神戸,078337,078,337,,未使用,
428,神戸,078338,078,338,,未使用,
428,神戸,078339,078,339,,未使用,
428,神戸,078340,078,340,,未使用,
428,神戸,078341,078,341,西日本電信電話株式会社,使用中,
428,神戸,078342,078,342,,未使用,
428,神戸,078343,078,343,,未使用,
428,神戸,078344,078,344,,未使用,
428,神戸,078345,078,345,,未使用,
428,神戸,078346,078,346,,未使用,
428,神戸,078347,078,347,,未使用,
428,神戸,078348,078,348,,未使用,
428,神戸,078349,078,349,,未使用,
428,神戸,078350,078,350,,未使用,
428,神戸,078351,078,351,西日本電信電話株式会社,使用中,
428,神戸,078352,078,352,,未使用,
428,神戸,078353,078,353,,未使用,
428,神戸,078354,078,354,,未使用,
428,神戸,078355,078,355,,未使用,
428,神戸,078356,078,356,,未使用,
428,神戸,078357,078,357,,未使用,
428,神戸,078358,078,358,,未使用,
428,神戸,078359,078,359,,未使用,
428,神戸,078360,078,360,西日本電信電話株式会社,使用中,
428,神戸,078361,078,361,西日本電信電話株式会社,使用中,
428,神戸,078362,078,362,西日本電信電話株式会社,使用中,
428,神戸,078363,078,363,,未使用,
428,神戸,078364,078,364,,未使用,
428,神戸,078365,078,365,,未使用,
428,神戸,078366,078,366,西日本電信電話株式会社,使用中,
428,神戸,078367,078,367,西日本電信電話株式会社,使用中,
428,神戸,078368,078,368,,未使用,
428,神戸,078369,078,369,,未使用,
428,神戸,078370,078,370,,未使用,
428,神戸,078371,078,371,西日本電信電話株式会社,使用中,
428,神戸,078372,078,372,,未使用,
428,神戸,078373,078,373,,未使用,
428,神戸,078374,078,374,,未使用,
428,神戸,078375,078,375,,未使用,
428,神戸,078376,078,376,,未使用,
428,神戸,078377,078,377,,未使用,
428,神戸,078378,078,378,,未使用,
428,神戸,078379,078,379,,未使用,
428,神戸,078380,078,380,ソフトバンク株式会社,使用中,
428,神戸,078381,078,381,西日本電信電話株式会社,使用中,
428,神戸,078382,078,382,西日本電信電話株式会社,使用中,
428,神戸,078383,078,383,,未使用,
428,神戸,078384,078,384,ソフトバンク株式会社,使用中,
428,神戸,078385,078,385,ソフトバンク株式会社,使用中,
428,神戸,078386,078,386,ソフトバンク株式会社,使用中,
428,神戸,078387,078,387,ソフトバンク株式会社,使用中,
428,神戸,078388,078,388,ソフトバンク株式会社,使用中,
428,神戸,078389,078,389,ソフトバンク株式会社,使用中,
428,神戸,078390,078,390,,未使用,
428,神戸,078391,078,391,西日本電信電話株式会社,使用中,
428,神戸,078392,078,392,西日本電信電話株式会社,使用中,
428,神戸,078393,078,393,西日本電信電話株式会社,使用中,
428,神戸,078394,078,394,,未使用,
428,神戸,078395,078,395,,未使用,
428,神戸,078396,078,396,,未使用,
428,神戸,078397,078,397,,未使用,
428,神戸,078398,078,398,,未使用,
428,神戸,078399,078,399,,未使用,
428,神戸,078400,078,400,,未使用,
428,神戸,078401,078,401,,未使用,
428,神戸,078402,078,402,,未使用,
428,神戸,078403,078,403,,未使用,
428,神戸,078404,078,404,,未使用,
428,神戸,078405,078,405,,未使用,
428,神戸,078406,078,406,,未使用,
428,神戸,078407,078,407,,未使用,
428,神戸,078408,078,408,,未使用,
428,神戸,078409,078,409,,未使用,
428,神戸,078410,078,410,,未使用,
428,神戸,078411,078,411,西日本電信電話株式会社,使用中,
428,神戸,078412,078,412,西日本電信電話株式会社,使用中,
428,神戸,078413,078,413,西日本電信電話株式会社,使用中,
428,神戸,078414,078,414,西日本電信電話株式会社,使用中,
428,神戸,078415,078,415,,未使用,
428,神戸,078416,078,416,,未使用,
428,神戸,078417,078,417,,未使用,
428,神戸,078418,078,418,,未使用,
428,神戸,078419,078,419,,未使用,
428,神戸,078420,078,420,,未使用,
428,神戸,078421,078,421,,未使用,
428,神戸,078422,078,422,,未使用,
428,神戸,078423,078,423,,未使用,
428,神戸,078424,078,424,,未使用,
428,神戸,078425,078,425,,未使用,
428,神戸,078426,078,426,,未使用,
428,神戸,078427,078,427,,未使用,
428,神戸,078428,078,428,,未使用,
428,神戸,078429,078,429,,未使用,
428,神戸,078430,078,430,,未使用,
428,神戸,078431,078,431,西日本電信電話株式会社,使用中,
428,神戸,078432,078,432,,未使用,
428,神戸,078433,078,433,,未使用,
428,神戸,078434,078,434,,未使用,
428,神戸,078435,078,435,西日本電信電話株式会社,使用中,
428,神戸,078436,078,436,西日本電信電話株式会社,使用中,
428,神戸,078437,078,437,,未使用,
428,神戸,078438,078,438,,未使用,
428,神戸,078439,078,439,,未使用,
428,神戸,078440,078,440,,未使用,
428,神戸,078441,078,441,西日本電信電話株式会社,使用中,
428,神戸,078442,078,442,,未使用,
428,神戸,078443,078,443,,未使用,
428,神戸,078444,078,444,,未使用,
428,神戸,078445,078,445,,未使用,
428,神戸,078446,078,446,,未使用,
428,神戸,078447,078,447,,未使用,
428,神戸,078448,078,448,,未使用,
428,神戸,078449,078,449,,未使用,
428,神戸,078450,078,450,,未使用,
428,神戸,078451,078,451,西日本電信電話株式会社,使用中,
428,神戸,078452,078,452,西日本電信電話株式会社,使用中,
428,神戸,078453,078,453,西日本電信電話株式会社,使用中,
428,神戸,078454,078,454,,未使用,
428,神戸,078455,078,455,,未使用,
428,神戸,078456,078,456,Ｃｏｌｔテクノロジーサービス株式会社,使用中,
428,神戸,078457,078,457,,未使用,
428,神戸,078458,078,458,,未使用,
428,神戸,078459,078,459,,未使用,
428,神戸,078460,078,460,,未使用,
428,神戸,078461,078,461,,未使用,
428,神戸,078462,078,462,,未使用,
428,神戸,078463,078,463,,未使用,
428,神戸,078464,078,464,,未使用,
428,神戸,078465,078,465,,未使用,
428,神戸,078466,078,466,,未使用,
428,神戸,078467,078,467,,未使用,
428,神戸,078468,078,468,,未使用,
428,神戸,078469,078,469,,未使用,
428,神戸,078470,078,470,,未使用,
428,神戸,078471,078,471,,未使用,
428,神戸,078472,078,472,,未使用,
428,神戸,078473,078,473,,未使用,
428,神戸,078474,078,474,,未使用,
428,神戸,078475,078,475,,未使用,
428,神戸,078476,078,476,,未使用,
